frame,x,y,z,speed,steer,acc,brake,collision,offtrack,reward
340,34.00000000000021,-2.888200000000002,0.0,10,-2588,1,0,0,0,0.1
341,34.100000000000215,-3.147000000000002,0.0,10,-1864,1,0,0,0,0.1
342,34.200000000000216,-3.333400000000002,0.0,10,548,1,0,0,0,0.1
343,34.30000000000022,-3.2786000000000017,0.0,10,1193,1,0,0,0,0.1
344,34.40000000000022,-3.1593000000000018,0.0,10,1093,1,0,0,0,0.1
345,34.50000000000022,-3.0500000000000016,0.0,10,-2055,1,0,0,0,0.1
346,34.60000000000022,-3.2555000000000014,0.0,10,-603,1,0,0,0,0.1
347,34.70000000000022,-3.315800000000001,0.0,10,-743,1,0,0,0,0.1
348,34.800000000000225,-3.3901000000000012,0.0,10,-292,1,0,0,0,0.1
349,34.900000000000226,-3.419300000000001,0.0,10,-2081,1,0,0,0,0.1
350,35.00000000000023,-3.627400000000001,0.0,10,2165,1,0,0,0,0.1
351,35.10000000000023,-3.410900000000001,0.0,10,2091,1,0,0,0,0.1
352,35.20000000000023,-3.2018000000000013,0.0,10,-2010,1,0,0,0,0.1
353,35.30000000000023,-3.4028000000000014,0.0,10,-1677,1,0,0,0,0.1
354,35.40000000000023,-3.5705000000000013,0.0,10,-2805,1,0,0,0,0.1
355,35.500000000000234,-3.8510000000000013,0.0,10,2574,1,0,0,0,0.1
356,35.600000000000236,-3.5936000000000012,0.0,10,2491,1,0,0,0,0.1
357,35.70000000000024,-3.3445000000000014,0.0,10,-2325,1,0,0,0,0.1
358,35.80000000000024,-3.5770000000000013,0.0,10,-2027,1,0,0,0,0.1
359,35.90000000000024,-3.7797000000000014,0.0,10,-252,1,0,0,0,0.1
360,36.00000000000024,-3.8049000000000013,0.0,10,-1729,1,0,0,0,0.1
361,36.10000000000024,-3.977800000000001,0.0,10,-2888,1,0,0,0,0.1
362,36.200000000000244,-4.266600000000001,0.0,10,-1586,1,0,0,0,0.1
363,36.300000000000246,-4.425200000000001,0.0,10,-2759,1,1,0,0,0.1
364,36.40000000000025,-4.701100000000001,0.0,10,1858,1,0,0,0,0.1
365,36.50000000000025,-4.515300000000001,0.0,10,-1670,1,0,0,0,0.1
366,36.60000000000025,-4.682300000000001,0.0,10,-2479,1,0,0,0,0.1
367,36.70000000000025,-4.930200000000001,0.0,10,1194,1,0,0,0,0.1
368,36.80000000000025,-4.810800000000001,0.0,10,2940,1,0,0,0,0.1
369,36.900000000000254,-4.516800000000002,0.0,10,-182,1,0,0,0,0.1
370,37.000000000000256,-4.535000000000002,0.0,10,-2942,1,0,0,0,0.1
371,37.10000000000026,-4.829200000000002,0.0,10,227,1,0,0,0,0.1
372,37.20000000000026,-4.8065000000000015,0.0,10,-1432,1,0,0,0,0.1
373,37.30000000000026,-4.949700000000002,0.0,10,648,1,0,0,0,0.1
374,37.40000000000026,-4.884900000000002,0.0,10,-2917,1,0,0,0,0.1
375,37.50000000000026,-5.176600000000001,0.0,10,-2855,1,0,0,0,0.1
376,37.600000000000264,-5.462100000000001,0.0,10,1757,1,0,0,0,0.1
377,37.700000000000266,-5.286400000000001,0.0,10,915,1,0,0,0,0.1
378,37.80000000000027,-5.194900000000001,0.0,10,-1765,1,0,0,0,0.1
379,37.90000000000027,-5.371400000000001,0.0,10,412,1,0,0,0,0.1
380,38.00000000000027,-5.330200000000001,0.0,10,-1070,1,0,0,0,0.1
381,38.10000000000027,-5.437200000000002,0.0,10,-142,1,0,0,1,-19.9
382,38.20000000000027,-5.451400000000001,0.0,10,1946,1,0,0,0,0.1
383,38.300000000000274,-5.256800000000001,0.0,10,2935,1,0,0,0,0.1
384,38.400000000000276,-4.963300000000001,0.0,10,113,1,0,1,0,-9.9
385,38.50000000000028,-4.952000000000001,0.0,5.0,1773,1,0,0,0,0.05
386,38.60000000000028,-4.774700000000001,0.0,10,931,1,0,0,0,0.1
387,38.70000000000028,-4.681600000000001,0.0,10,-643,1,0,0,0,0.1
388,38.80000000000028,-4.745900000000002,0.0,10,174,1,0,0,0,0.1
389,38.90000000000028,-4.728500000000001,0.0,10,1853,1,0,0,0,0.1
390,39.000000000000284,-4.5432000000000015,0.0,10,2084,1,0,0,0,0.1
391,39.100000000000286,-4.334800000000001,0.0,10,2043,1,0,0,0,0.1
392,39.20000000000029,-4.130500000000001,0.0,10,578,1,0,0,0,0.1
393,39.30000000000029,-4.072700000000001,0.0,10,922,1,0,0,0,0.1
394,39.40000000000029,-3.980500000000001,0.0,10,-832,1,0,0,0,0.1
395,39.50000000000029,-4.063700000000001,0.0,10,-254,1,0,0,0,0.1
396,39.60000000000029,-4.089100000000001,0.0,10,1948,1,0,0,0,0.1
397,39.700000000000294,-3.894300000000001,0.0,10,560,1,0,1,0,-9.9
398,39.800000000000296,-3.838300000000001,0.0,5.0,-783,1,0,0,0,0.05
399,39.9000000000003,-3.916600000000001,0.0,10,743,1,0,0,0,0.1
400,40.0000000000003,-3.842300000000001,0.0,10,1262,1,0,0,0,0.1
401,40.1000000000003,-3.7161000000000013,0.0,10,-375,1,0,0,0,0.1
402,40.2000000000003,-3.7536000000000014,0.0,10,-2986,1,0,0,0,0.1
403,40.3000000000003,-4.052200000000001,0.0,10,-1244,1,0,0,0,0.1
404,40.400000000000304,-4.1766000000000005,0.0,10,-2783,1,0,0,0,0.1
405,40.500000000000306,-4.4549,0.0,10,-2832,1,0,0,0,0.1
406,40.60000000000031,-4.7381,0.0,10,1521,1,0,0,0,0.1
407,40.70000000000031,-4.586,0.0,10,-945,1,0,0,0,0.1
408,40.80000000000031,-4.6805,0.0,10,-1175,1,0,0,0,0.1
409,40.90000000000031,-4.798,0.0,10,2976,1,0,0,0,0.1
410,41.00000000000031,-4.5004,0.0,10,-1748,1,0,0,0,0.1
411,41.100000000000314,-4.6752,0.0,10,1680,1,0,0,0,0.1
412,41.200000000000315,-4.5072,0.0,10,2785,1,0,0,0,0.1
413,41.30000000000032,-4.2287,0.0,10,-602,1,0,0,0,0.1
414,41.40000000000032,-4.2889,0.0,10,-749,1,0,0,0,0.1
415,41.50000000000032,-4.3638,0.0,10,-2009,1,0,0,0,0.1
416,41.60000000000032,-4.5647,0.0,10,1831,1,0,0,0,0.1
417,41.70000000000032,-4.381600000000001,0.0,10,1049,1,0,0,0,0.1
418,41.800000000000324,-4.276700000000001,0.0,10,1221,1,0,0,0,0.1
419,41.900000000000325,-4.154600000000001,0.0,10,2540,1,0,0,0,0.1
420,42.00000000000033,-3.900600000000001,0.0,10,2024,1,0,0,0,0.1
421,42.10000000000033,-3.6982000000000013,0.0,10,1285,1,0,0,0,0.1
422,42.20000000000033,-3.5697000000000014,0.0,10,-1299,1,0,0,0,0.1
423,42.30000000000033,-3.6996000000000016,0.0,10,1214,1,0,0,0,0.1
424,42.40000000000033,-3.5782000000000016,0.0,10,2817,1,0,0,0,0.1
425,42.500000000000334,-3.2965000000000018,0.0,10,-320,1,0,0,0,0.1
426,42.600000000000335,-3.328500000000002,0.0,10,-1922,1,0,0,0,0.1
427,42.70000000000034,-3.520700000000002,0.0,10,-1447,1,0,0,0,0.1
428,42.80000000000034,-3.6654000000000018,0.0,10,193,1,0,0,0,0.1
429,42.90000000000034,-3.646100000000002,0.0,10,-2716,1,1,0,0,0.1
430,43.00000000000034,-3.9177000000000017,0.0,10,-1551,1,0,0,0,0.1
431,43.10000000000034,-4.072800000000002,0.0,10,2835,1,0,0,0,0.1
432,43.200000000000344,-3.7893000000000017,0.0,10,2486,1,0,0,0,0.1
433,43.300000000000345,-3.5407000000000015,0.0,10,199,1,0,0,0,0.1
434,43.40000000000035,-3.5208000000000017,0.0,10,-1827,1,0,0,0,0.1
435,43.50000000000035,-3.703500000000002,0.0,10,2236,1,0,0,0,0.1
436,43.60000000000035,-3.479900000000002,0.0,10,-1989,1,0,0,0,0.1
437,43.70000000000035,-3.678800000000002,0.0,10,-722,1,0,0,0,0.1
438,43.80000000000035,-3.751000000000002,0.0,10,-982,1,0,0,0,0.1
439,43.900000000000354,-3.849200000000002,0.0,10,-1126,1,0,0,0,0.1
440,44.000000000000355,-3.961800000000002,0.0,10,108,1,0,0,0,0.1
441,44.10000000000036,-3.951000000000002,0.0,10,-150,1,0,0,0,0.1
442,44.20000000000036,-3.966000000000002,0.0,10,1286,1,0,0,0,0.1
443,44.30000000000036,-3.837400000000002,0.0,10,-812,1,0,0,0,0.1
444,44.40000000000036,-3.918600000000002,0.0,10,806,1,1,0,0,0.1
445,44.50000000000036,-3.838000000000002,0.0,10,116,1,1,0,0,0.1
446,44.600000000000364,-3.826400000000002,0.0,10,472,1,1,0,0,0.1
447,44.700000000000365,-3.7792000000000017,0.0,10,2319,1,0,0,0,0.1
448,44.80000000000037,-3.5473000000000017,0.0,10,-842,1,0,0,0,0.1
449,44.90000000000037,-3.6315000000000017,0.0,10,-1920,1,0,0,0,0.1
450,45.00000000000037,-3.823500000000002,0.0,10,551,1,0,0,0,0.1
451,45.10000000000037,-3.768400000000002,0.0,10,2216,1,0,0,0,0.1
452,45.20000000000037,-3.546800000000002,0.0,10,1444,1,0,0,0,0.1
453,45.300000000000374,-3.402400000000002,0.0,10,-1053,1,0,0,0,0.1
454,45.400000000000375,-3.507700000000002,0.0,10,-258,1,0,0,0,0.1
455,45.50000000000038,-3.533500000000002,0.0,10,-278,1,0,0,0,0.1
456,45.60000000000038,-3.561300000000002,0.0,10,2110,1,0,0,0,0.1
457,45.70000000000038,-3.350300000000002,0.0,10,1916,1,0,0,0,0.1
458,45.80000000000038,-3.1587000000000023,0.0,10,1183,1,0,0,0,0.1
459,45.90000000000038,-3.040400000000002,0.0,10,-2563,1,0,0,0,0.1
460,46.000000000000384,-3.296700000000002,0.0,10,-1760,1,1,0,0,0.1
461,46.100000000000385,-3.4727000000000023,0.0,10,682,1,0,0,0,0.1
462,46.20000000000039,-3.4045000000000023,0.0,10,-243,1,0,0,0,0.1
463,46.30000000000039,-3.4288000000000025,0.0,10,605,1,0,0,0,0.1
464,46.40000000000039,-3.3683000000000023,0.0,10,-2612,1,0,0,0,0.1
465,46.50000000000039,-3.6295000000000024,0.0,10,-279,1,0,0,0,0.1
466,46.60000000000039,-3.657400000000002,0.0,10,584,1,0,0,0,0.1
467,46.700000000000394,-3.5990000000000024,0.0,10,-2042,1,0,0,0,0.1
468,46.800000000000395,-3.8032000000000026,0.0,10,1911,1,0,0,0,0.1
469,46.9000000000004,-3.6121000000000025,0.0,10,405,1,0,0,0,0.1
470,47.0000000000004,-3.5716000000000023,0.0,10,-2092,1,0,0,0,0.1
471,47.1000000000004,-3.7808000000000024,0.0,10,2884,1,0,0,0,0.1
472,47.2000000000004,-3.4924000000000026,0.0,10,-988,1,0,0,0,0.1
473,47.3000000000004,-3.5912000000000024,0.0,10,-1689,1,0,0,0,0.1
474,47.400000000000404,-3.760100000000002,0.0,10,86,1,0,0,0,0.1
475,47.500000000000405,-3.7515000000000023,0.0,10,-2945,1,0,0,0,0.1
476,47.600000000000406,-4.046000000000002,0.0,10,2039,1,0,0,0,0.1
477,47.70000000000041,-3.842100000000002,0.0,10,-870,1,0,0,0,0.1
478,47.80000000000041,-3.9291000000000023,0.0,10,591,1,0,0,0,0.1
479,47.90000000000041,-3.8700000000000023,0.0,10,1060,1,0,0,0,0.1
480,48.00000000000041,-3.7640000000000025,0.0,10,1733,1,0,0,0,0.1
481,48.10000000000041,-3.5907000000000027,0.0,10,-265,1,0,0,0,0.1
482,48.200000000000415,-3.6172000000000026,0.0,10,2513,1,0,0,0,0.1
483,48.300000000000416,-3.3659000000000026,0.0,10,-2595,1,0,0,0,0.1
484,48.40000000000042,-3.6254000000000026,0.0,10,-117,1,0,0,0,0.1
485,48.50000000000042,-3.6371000000000024,0.0,10,-2707,1,0,0,0,0.1
486,48.60000000000042,-3.9078000000000026,0.0,10,2959,1,0,0,0,0.1
487,48.70000000000042,-3.6119000000000026,0.0,10,49,1,0,0,0,0.1
488,48.80000000000042,-3.6070000000000024,0.0,10,-1619,1,0,0,0,0.1
489,48.900000000000425,-3.7689000000000026,0.0,10,-513,1,0,0,0,0.1
490,49.000000000000426,-3.8202000000000025,0.0,10,-1748,1,0,0,0,0.1
491,49.10000000000043,-3.9950000000000023,0.0,10,-2921,1,0,0,0,0.1
492,49.20000000000043,-4.287100000000002,0.0,10,2131,1,0,0,0,0.1
493,49.30000000000043,-4.0740000000000025,0.0,10,-2393,1,1,0,0,0.1
494,49.40000000000043,-4.313300000000003,0.0,10,-1313,1,0,0,0,0.1
495,49.50000000000043,-4.444600000000003,0.0,10,-2017,1,0,0,0,0.1
496,49.600000000000435,-4.646300000000003,0.0,10,-1851,1,0,0,0,0.1
497,49.700000000000436,-4.831400000000003,0.0,10,109,1,0,0,0,0.1
498,49.80000000000044,-4.820500000000003,0.0,10,-2824,1,1,0,0,0.1
499,49.90000000000044,-5.102900000000003,0.0,10,-766,1,0,0,0,0.1
500,50.00000000000044,-5.179500000000003,0.0,10,2009,1,0,0,0,0.1
501,50.10000000000044,-4.978600000000003,0.0,10,2599,1,0,0,0,0.1
502,50.20000000000044,-4.718700000000003,0.0,10,1316,1,0,0,0,0.1
503,50.300000000000445,-4.587100000000003,0.0,10,-932,1,0,0,0,0.1
504,50.400000000000446,-4.6803000000000035,0.0,10,403,1,0,0,0,0.1
505,50.50000000000045,-4.640000000000003,0.0,10,304,1,1,0,0,0.1
506,50.60000000000045,-4.609600000000003,0.0,10,-1206,1,0,0,0,0.1
507,50.70000000000045,-4.730200000000003,0.0,10,2925,1,0,0,0,0.1
508,50.80000000000045,-4.437700000000003,0.0,10,1046,1,0,0,0,0.1
509,50.90000000000045,-4.3331000000000035,0.0,10,-1406,1,0,0,0,0.1
510,51.000000000000455,-4.473700000000004,0.0,10,-2764,1,0,0,0,0.1
511,51.100000000000456,-4.750100000000003,0.0,10,1856,1,0,0,0,0.1
512,51.20000000000046,-4.564500000000003,0.0,10,2487,1,0,0,0,0.1
513,51.30000000000046,-4.315800000000003,0.0,10,-113,1,0,0,1,-19.9
514,51.40000000000046,-4.327100000000003,0.0,10,-1653,1,0,0,0,0.1
515,51.50000000000046,-4.4924000000000035,0.0,10,2915,1,0,0,0,0.1
516,51.60000000000046,-4.200900000000003,0.0,10,-998,1,0,0,0,0.1
517,51.700000000000465,-4.3007000000000035,0.0,10,-2855,1,0,0,0,0.1
518,51.800000000000466,-4.586200000000003,0.0,10,942,1,0,0,0,0.1
519,51.90000000000047,-4.4920000000000035,0.0,10,1115,1,0,0,0,0.1
520,52.00000000000047,-4.380500000000003,0.0,10,1625,1,0,0,0,0.1
521,52.10000000000047,-4.2180000000000035,0.0,10,-2767,1,0,0,0,0.1
522,52.20000000000047,-4.4947000000000035,0.0,10,2029,1,0,0,0,0.1
523,52.30000000000047,-4.291800000000004,0.0,10,-2873,1,0,0,0,0.1
524,52.400000000000475,-4.579100000000004,0.0,10,2459,1,0,0,0,0.1
525,52.500000000000476,-4.333200000000004,0.0,10,69,1,0,0,0,0.1
526,52.60000000000048,-4.326300000000004,0.0,10,-1499,1,0,0,0,0.1
527,52.70000000000048,-4.476200000000004,0.0,10,1850,1,0,0,0,0.1
528,52.80000000000048,-4.291200000000004,0.0,10,-2084,1,0,0,0,0.1
529,52.90000000000048,-4.4996000000000045,0.0,10,1927,1,0,0,0,0.1
530,53.00000000000048,-4.306900000000004,0.0,10,-635,1,0,0,0,0.1
531,53.100000000000485,-4.3704000000000045,0.0,10,-730,1,0,0,0,0.1
532,53.200000000000486,-4.443400000000005,0.0,10,-2438,1,0,0,0,0.1
533,53.30000000000049,-4.687200000000005,0.0,10,252,1,0,0,0,0.1
534,53.40000000000049,-4.662000000000005,0.0,10,776,1,0,0,1,-19.9
535,53.50000000000049,-4.584400000000005,0.0,10,2399,1,0,0,0,0.1
536,53.60000000000049,-4.344500000000005,0.0,10,1527,1,0,0,0,0.1
537,53.70000000000049,-4.191800000000005,0.0,10,879,1,0,0,0,0.1
538,53.800000000000495,-4.103900000000005,0.0,10,-132,1,0,0,0,0.1
539,53.900000000000496,-4.117100000000005,0.0,10,-2676,1,0,0,0,0.1
540,54.0000000000005,-4.384700000000005,0.0,10,1969,1,0,0,0,0.1
541,54.1000000000005,-4.187800000000005,0.0,10,-1534,1,0,0,0,0.1
542,54.2000000000005,-4.341200000000005,0.0,10,-2420,1,0,0,0,0.1
543,54.3000000000005,-4.583200000000005,0.0,10,325,1,0,0,0,0.1
544,54.4000000000005,-4.550700000000005,0.0,10,2444,1,0,0,0,0.1
545,54.500000000000504,-4.306300000000006,0.0,10,-2127,1,0,0,0,0.1
546,54.600000000000506,-4.5190000000000055,0.0,10,-712,1,0,0,0,0.1
547,54.70000000000051,-4.590200000000006,0.0,10,2291,1,0,0,0,0.1
548,54.80000000000051,-4.361100000000006,0.0,10,-209,1,1,0,0,0.1
549,54.90000000000051,-4.382000000000006,0.0,10,-76,1,0,0,0,0.1
550,55.00000000000051,-4.389600000000006,0.0,10,-858,1,0,0,0,0.1
551,55.10000000000051,-4.475400000000006,0.0,10,-814,1,0,0,0,0.1
552,55.200000000000514,-4.556800000000006,0.0,10,674,1,0,0,0,0.1
553,55.300000000000516,-4.489400000000006,0.0,10,-2272,1,0,0,0,0.1
554,55.40000000000052,-4.716600000000006,0.0,10,-662,1,0,0,0,0.1
555,55.50000000000052,-4.782800000000006,0.0,10,-55,1,1,0,0,0.1
556,55.60000000000052,-4.788300000000006,0.0,10,-2429,1,0,0,0,0.1
557,55.70000000000052,-5.0312000000000054,0.0,10,2654,1,0,0,0,0.1
558,55.80000000000052,-4.765800000000006,0.0,10,2004,1,0,0,0,0.1
559,55.900000000000524,-4.565400000000006,0.0,10,-58,1,0,0,0,0.1
560,56.000000000000526,-4.5712000000000055,0.0,10,-1151,1,0,0,0,0.1
561,56.10000000000053,-4.6863000000000055,0.0,10,2837,1,0,0,0,0.1
562,56.20000000000053,-4.402600000000006,0.0,10,-1206,1,0,0,0,0.1
563,56.30000000000053,-4.523200000000005,0.0,10,-365,1,0,0,1,-19.9
564,56.40000000000053,-4.559700000000006,0.0,10,-118,1,0,0,0,0.1
565,56.50000000000053,-4.571500000000006,0.0,10,2524,1,0,0,1,-19.9
566,56.600000000000534,-4.319100000000006,0.0,10,-733,1,0,0,0,0.1
567,56.700000000000536,-4.392400000000006,0.0,10,-921,1,0,0,0,0.1
568,56.80000000000054,-4.484500000000006,0.0,10,1471,1,0,1,0,-9.9
569,56.90000000000054,-4.337400000000006,0.0,5.0,487,1,0,0,0,0.05
570,57.00000000000054,-4.288700000000006,0.0,10,1776,1,1,0,0,0.1
571,57.10000000000054,-4.111100000000006,0.0,10,2141,1,1,0,0,0.1
572,57.20000000000054,-3.8970000000000056,0.0,10,-1706,1,0,0,0,0.1
573,57.300000000000544,-4.067600000000006,0.0,10,-206,1,0,0,0,0.1
574,57.400000000000546,-4.088200000000006,0.0,10,1019,1,0,0,0,0.1
575,57.50000000000055,-3.9863000000000057,0.0,10,-637,1,0,0,0,0.1
576,57.60000000000055,-4.050000000000006,0.0,10,2884,1,0,0,0,0.1
577,57.70000000000055,-3.761600000000006,0.0,10,1708,1,0,0,0,0.1
578,57.80000000000055,-3.590800000000006,0.0,10,797,1,0,0,0,0.1
579,57.90000000000055,-3.511100000000006,0.0,10,-2092,1,0,0,0,0.1
580,58.000000000000554,-3.720300000000006,0.0,10,-504,1,0,0,0,0.1
581,58.100000000000556,-3.770700000000006,0.0,10,582,1,0,0,0,0.1
582,58.20000000000056,-3.712500000000006,0.0,10,1562,1,0,0,0,0.1
583,58.30000000000056,-3.556300000000006,0.0,10,-359,1,0,0,0,0.1
584,58.40000000000056,-3.592200000000006,0.0,10,-2986,1,0,0,0,0.1
585,58.50000000000056,-3.890800000000006,0.0,10,832,1,0,0,0,0.1
586,58.60000000000056,-3.8076000000000056,0.0,10,2966,1,0,0,0,0.1
587,58.700000000000564,-3.5110000000000054,0.0,10,2006,1,0,0,0,0.1
588,58.800000000000566,-3.3104000000000053,0.0,10,-874,1,0,0,0,0.1
589,58.90000000000057,-3.3978000000000055,0.0,10,2599,1,0,0,0,0.1
590,59.00000000000057,-3.1379000000000055,0.0,10,-2123,1,0,0,0,0.1
591,59.10000000000057,-3.3502000000000054,0.0,10,-1279,1,0,0,0,0.1
592,59.20000000000057,-3.4781000000000053,0.0,10,2880,1,0,0,0,0.1
593,59.30000000000057,-3.1901000000000055,0.0,10,2980,1,0,0,0,0.1
594,59.400000000000574,-2.8921000000000054,0.0,10,1295,1,0,0,0,0.1
595,59.500000000000576,-2.7626000000000053,0.0,10,-897,1,0,0,0,0.1
596,59.60000000000058,-2.8523000000000054,0.0,10,-2069,1,0,0,0,0.1
597,59.70000000000058,-3.0592000000000055,0.0,10,-2900,1,0,0,0,0.1
598,59.80000000000058,-3.3492000000000055,0.0,10,956,1,0,0,0,0.1
599,59.90000000000058,-3.2536000000000054,0.0,10,-2341,1,0,0,0,0.1
600,60.00000000000058,-3.4877000000000056,0.0,10,-1494,1,1,0,0,0.1
601,60.100000000000584,-3.6371000000000056,0.0,10,-2483,1,0,0,0,0.1
602,60.200000000000585,-3.8854000000000055,0.0,10,2792,1,0,0,0,0.1
603,60.30000000000059,-3.6062000000000056,0.0,10,873,1,0,0,0,0.1
604,60.40000000000059,-3.5189000000000057,0.0,10,-712,1,0,0,0,0.1
605,60.50000000000059,-3.590100000000006,0.0,10,-2229,1,0,0,0,0.1
606,60.60000000000059,-3.813000000000006,0.0,10,985,1,0,0,0,0.1
607,60.70000000000059,-3.714500000000006,0.0,10,-898,1,0,0,0,0.1
608,60.800000000000594,-3.804300000000006,0.0,10,-2235,1,0,0,0,0.1
609,60.900000000000595,-4.027800000000005,0.0,10,1177,1,0,0,0,0.1
610,61.0000000000006,-3.9101000000000052,0.0,10,1371,1,0,0,0,0.1
611,61.1000000000006,-3.773000000000005,0.0,10,-153,1,0,0,0,0.1
612,61.2000000000006,-3.788300000000005,0.0,10,-49,1,0,0,0,0.1
613,61.3000000000006,-3.793200000000005,0.0,10,2296,1,0,0,0,0.1
614,61.4000000000006,-3.563600000000005,0.0,10,-692,1,0,0,0,0.1
615,61.500000000000604,-3.632800000000005,0.0,10,1217,1,0,0,0,0.1
616,61.600000000000605,-3.5111000000000048,0.0,10,1823,1,0,0,0,0.1
617,61.70000000000061,-3.3288000000000046,0.0,10,-1663,1,0,0,0,0.1
618,61.80000000000061,-3.4951000000000048,0.0,10,1383,1,0,0,1,-19.9
619,61.90000000000061,-3.3568000000000047,0.0,10,-197,1,0,0,0,0.1
620,62.00000000000061,-3.3765000000000045,0.0,10,312,1,0,0,0,0.1
621,62.10000000000061,-3.3453000000000044,0.0,10,-513,1,0,0,0,0.1
622,62.200000000000614,-3.3966000000000043,0.0,10,-1932,1,0,0,0,0.1
623,62.300000000000615,-3.5898000000000043,0.0,10,-2189,1,0,0,0,0.1
624,62.40000000000062,-3.8087000000000044,0.0,10,2940,1,0,0,0,0.1
625,62.50000000000062,-3.5147000000000044,0.0,10,1775,1,0,0,0,0.1
626,62.60000000000062,-3.3372000000000046,0.0,10,-557,1,0,0,0,0.1
627,62.70000000000062,-3.3929000000000045,0.0,10,-672,1,0,0,0,0.1
628,62.80000000000062,-3.4601000000000046,0.0,10,-4,1,0,0,0,0.1
629,62.900000000000624,-3.4605000000000046,0.0,10,733,1,0,0,0,0.1
630,63.000000000000625,-3.3872000000000044,0.0,10,1446,1,0,0,0,0.1
631,63.10000000000063,-3.2426000000000044,0.0,10,361,1,0,0,0,0.1
632,63.20000000000063,-3.2065000000000046,0.0,10,973,1,0,0,0,0.1
633,63.30000000000063,-3.1092000000000044,0.0,10,-1581,1,0,0,0,0.1
634,63.40000000000063,-3.2673000000000045,0.0,10,1312,1,0,0,0,0.1
635,63.50000000000063,-3.1361000000000043,0.0,10,576,1,0,0,0,0.1
636,63.600000000000634,-3.0785000000000045,0.0,10,-1045,1,0,0,0,0.1
637,63.700000000000635,-3.1830000000000043,0.0,10,-2598,1,0,0,0,0.1
638,63.80000000000064,-3.442800000000004,0.0,10,-1967,1,0,0,0,0.1
639,63.90000000000064,-3.639500000000004,0.0,10,1498,1,0,0,0,0.1
640,64.00000000000064,-3.489700000000004,0.0,10,649,1,0,0,0,0.1
641,64.10000000000063,-3.424800000000004,0.0,10,-382,1,0,0,0,0.1
642,64.20000000000063,-3.4630000000000036,0.0,10,188,1,0,0,0,0.1
643,64.30000000000062,-3.4442000000000035,0.0,10,-2284,1,0,0,0,0.1
644,64.40000000000062,-3.6726000000000036,0.0,10,1499,1,0,0,0,0.1
645,64.50000000000061,-3.5227000000000035,0.0,10,-711,1,0,0,0,0.1
646,64.6000000000006,-3.5938000000000034,0.0,10,-2757,1,0,0,0,0.1
647,64.7000000000006,-3.8695000000000035,0.0,10,-1169,1,0,0,0,0.1
648,64.8000000000006,-3.9864000000000033,0.0,10,1518,1,0,0,0,0.1
649,64.90000000000059,-3.834600000000003,0.0,10,1609,1,0,0,0,0.1
650,65.00000000000058,-3.6737000000000033,0.0,10,-470,1,0,0,0,0.1
651,65.10000000000058,-3.7207000000000034,0.0,10,-406,1,0,0,0,0.1
652,65.20000000000057,-3.7613000000000034,0.0,10,-1959,1,0,0,0,0.1
653,65.30000000000057,-3.9572000000000034,0.0,10,-1835,1,1,0,0,0.1
654,65.40000000000056,-4.140700000000003,0.0,10,980,1,0,0,0,0.1
655,65.50000000000055,-4.0427000000000035,0.0,10,-1805,1,0,0,0,0.1
656,65.60000000000055,-4.223200000000004,0.0,10,490,1,0,0,0,0.1
657,65.70000000000054,-4.1742000000000035,0.0,10,-2912,1,0,0,0,0.1
658,65.80000000000054,-4.465400000000003,0.0,10,-147,1,0,0,0,0.1
659,65.90000000000053,-4.480100000000004,0.0,10,2943,1,0,0,0,0.1
660,66.00000000000053,-4.185800000000004,0.0,10,1073,1,1,0,0,0.1
661,66.10000000000052,-4.078500000000004,0.0,10,2888,1,0,0,0,0.1
662,66.20000000000051,-3.7897000000000034,0.0,10,-2155,1,0,0,0,0.1
663,66.30000000000051,-4.005200000000003,0.0,10,-2838,1,0,0,0,0.1
664,66.4000000000005,-4.289000000000003,0.0,10,-1118,1,0,0,0,0.1
665,66.5000000000005,-4.400800000000003,0.0,10,-553,1,0,0,1,-19.9
666,66.60000000000049,-4.456100000000003,0.0,10,2332,1,0,0,0,0.1
667,66.70000000000049,-4.222900000000003,0.0,10,-518,1,0,0,0,0.1
668,66.80000000000048,-4.274700000000003,0.0,10,880,1,0,0,0,0.1
669,66.90000000000047,-4.186700000000003,0.0,10,-2966,1,0,0,0,0.1
670,67.00000000000047,-4.4833000000000025,0.0,10,-1866,1,0,0,0,0.1
671,67.10000000000046,-4.669900000000003,0.0,10,-2722,1,0,0,0,0.1
672,67.20000000000046,-4.942100000000003,0.0,10,497,1,0,0,0,0.1
673,67.30000000000045,-4.892400000000003,0.0,10,-129,1,0,0,0,0.1
674,67.40000000000045,-4.905300000000003,0.0,10,2176,1,0,0,0,0.1
675,67.50000000000044,-4.687700000000003,0.0,10,-789,1,0,0,0,0.1
676,67.60000000000043,-4.766600000000003,0.0,10,-802,1,0,0,0,0.1
677,67.70000000000043,-4.846800000000003,0.0,10,1916,1,0,0,0,0.1
678,67.80000000000042,-4.6552000000000024,0.0,10,-1469,1,0,0,0,0.1
679,67.90000000000042,-4.802100000000002,0.0,10,1882,1,0,0,0,0.1
680,68.00000000000041,-4.613900000000002,0.0,10,1642,1,0,0,0,0.1
681,68.1000000000004,-4.449700000000002,0.0,10,-82,1,0,0,0,0.1
682,68.2000000000004,-4.457900000000002,0.0,10,145,1,0,0,0,0.1
683,68.3000000000004,-4.443400000000002,0.0,10,-308,1,0,0,0,0.1
684,68.40000000000039,-4.474200000000002,0.0,10,-1067,1,0,0,0,0.1
